ID Cliente;Nome Completo;CPF;E-mail;Estado;Data Nascimento;Telefone;Última Compra;Valor Compra;Status Cliente;registros_duplicados;email_valido;Telefone_valido;cpf_valido;data_nascimento_valida;ultima_compra_valida
566;João Vitor Da Paz;80614527902;theoramos@yahoo.com.br;PA;08/10/2000;nan;2024-09-11;303,27;Bloqueado;False;True;False;True;True;True
567;Ana Júlia Da Conceição;58092673195;kdias@gmail.com;GO;22/10/1956;(11) 9910-1975;2025-04-27;3288,85;Bloqueado;False;True;True;True;True;True
568;Valentina Pinto;56814307235;tdas-neves@nunes.br;RS;14/07/1962;(11) 4386-1065;2025-02-23;4615,02;Inativo;False;False;True;True;True;True
569;João Miguel Duarte;52491086360;caiofreitas@da.br;PE;26/05/2005;[INVÁLIDO] 09003034319;2025-06-08;1955,18;Ativo;False;False;False;True;True;True
570;Juliana Silva;17650439216;plima@bol.com.br;MG;11/03/1983;(50) 0826-8435;2024-09-12;559,98;Bloqueado;False;True;True;True;True;True
571;João Miguel Da Mota;76592340800;mariaoliveira@ig.com.br;MT;13/01/1985;nan;2025-02-02;1267,97;Inativo;False;True;False;True;True;True
572;Marcos Vinicius Fernandes;47051892649;marcos@;RR;08/04/1953;(71) 3803-3310;2025-07-31;1968,83;Ativo;False;False;True;True;True;True
573;Danilo Alves;45603179848;sporto@da.net;AP;14/11/1976;(51) 2171-1461;2025-04-17;36,47;Bloqueado;False;False;True;True;True;True
574;Ana Sophia Mendes;94538260738;lucas31@yahoo.com.br;RJ;04/08/1953;(11) 1995-8842;2025-03-04;4794,94;Ativo;False;True;True;True;True;True
575;Samuel Peixoto;75928413041;ssantos@ramos.com;AP;31/03/1948;(51) 0561-8241;2024-09-23;4838,21;Bloqueado;False;False;True;True;True;True
576;Alana Da Luz;27804315988;antonio56@cardoso.com;TO;13/02/1959;(51) 4265-4256;2024-12-03;716,92;Ativo;False;False;True;True;True;True
577;Emanuella Castro;70246185902;danielaalves@yahoo.com.br;AL;29/06/1974;(71) 3061-4905;2024-10-04;4062,65;Ativo;False;True;True;True;True;True
578;João Pedro Da Luz;nan;da-rosabruno@costela.net;MT;13/05/1956;(11) 5931-2324;2025-01-05;2302,68;Bloqueado;False;False;True;False;True;True
579;João Felipe Almeida;72350491897;gabrielcardoso@hotmail.com;RN;07/08/1953;(71) 7123-5884;2025-10-21;4537,75;Bloqueado;False;True;True;True;True;False
580;Bárbara Gonçalves;74382569010;gomesvicente@hotmail.com;AL;22/02/1963;(21) 3281-1156;2025-02-15;870,03;Bloqueado;False;True;True;True;True;True
581;Ana Laura Farias;64381097203;diogolopes@gomes.net;AM;12/03/1981;(21) 5074-0413;2024-12-10;4182,76;Bloqueado;False;False;True;True;True;True
582;Juliana Da Rosa;84026573974;julianamendes@bol.com.br;AM;15/09/1953;(51) 4778-4778;2025-01-05;2973,56;Inativo;False;True;True;True;True;True
583;Felipe Moreira;38967524056;rodrigo34@da.com;GO;03/11/1953;(50) 0434-7019;2024-08-28;684,19;Bloqueado;False;False;True;True;True;True
584;Olivia Pereira;610622;luiz-miguelda-rosa@cardoso.com;SE;25/08/1989;[INVÁLIDO] 03004147619;2025-02-14;1432,98;Bloqueado;False;False;False;False;True;True
585;Julia Mendes;07213945823;amanda05@almeida.org;AC;09/04/1996;(61) 9158-1284;2024-09-30;3060,48;Ativo;False;False;True;True;True;True
586;Olivia Moura;34582916015;souzamurilo@yahoo.com.br;SE;10/12/1978;(41) 6014-7946;2024-12-18;975,68;Bloqueado;False;True;True;True;True;True
587;Emanuella Cardoso;91043756299;nascimentojoao-lucas@gomes.br;PA;03/05/1971;(31) 4892-1140;2025-01-26;284,28;Ativo;False;False;True;True;True;True
588;Levi Das Neves;27305649180;aragaoalice@da.net;AL;23/03/1998;nan;2024-11-10;1439,62;Inativo;False;False;False;True;True;True
589;Pedro Henrique Vieira;27164350817;maria-fernanda54@da.com;RO;02/11/1990;(61) 3695-4937;2025-05-03;164,74;Bloqueado;False;False;True;True;True;True
590;Murilo Silveira;96105872402;klopes@ig.com.br;RO;30/07/1979;(61) 8269-7662;2025-07-23;3899,3;Inativo;False;True;True;True;True;True
591;Emanuel Mendes;56291073803;nogueirayago@da.br;MA;02/05/1999;(31) 8893-2700;2024-12-26;2190,61;Ativo;False;False;True;True;True;True
592;Marina Da Luz;06413278544;alexandre91@silveira.org;SC;06/03/1971;(41) 0839-8378;2024-12-06;653,51;Bloqueado;False;False;True;True;True;True
593;Emanuella Barros;27458631007;lucasmoura@fernandes.com;PA;14/01/1955;(11) 1645-5629;2025-01-20;800,8;Bloqueado;False;False;True;True;True;True
594;Guilherme Moraes;78543902665;vianaisabelly@gmail.com;PB;28/04/1950;(51) 8902-7712;2025-03-21;1097,88;Inativo;False;True;True;True;True;True
595;Rafael Da Mota;18603529795;ana-luiza44@goncalves.org;CE;06/11/1975;(11) 9937-7805;2024-10-05;2967,02;Ativo;False;False;True;True;True;True
596;Eduarda Mendes;79148260576;eduarda@;PR;22/01/1945;(71) 1210-0267;2025-03-02;1983,71;Bloqueado;False;False;True;True;True;True
597;Bárbara Costela;17934802579;nathanda-costa@campos.org;DF;22/07/1974;(41) 2403-5641;2024-10-26;1493,04;Bloqueado;False;False;True;True;True;True
598;Maria Vitória Melo;nan;isabelbarbosa@lima.br;AM;09/04/1971;(21) 9184-0613;2024-08-21;4882,58;Inativo;False;False;True;False;True;True
599;Amanda Freitas;94682075365;ceciliafarias@uol.com.br;RO;02/06/1978;(31) 3651-2830;2025-06-04;372,08;Bloqueado;False;True;True;True;True;True
600;Catarina Da Mata;nan;epeixoto@costa.br;RJ;06/05/1973;(41) 9879-0273;2025-05-04;3942,71;Ativo;False;False;True;False;True;True
601;Vitor Hugo Campos;57309184610;ana-laura14@ig.com.br;RO;21/04/1983;nan;2024-12-23;2337,46;Ativo;False;True;False;True;True;True
602;Gustavo Henrique Dias;25496087120;cavalcantierick@costela.com;MS;10/10/2005;(50) 0857-7360;2025-05-14;585,52;Inativo;False;False;True;True;True;True
603;Thales Da Rosa;72936018404;salesjoao-guilherme@yahoo.com.br;MT;25/02/1957;(84) 9610-3924;2025-06-14;2527,76;Inativo;False;True;True;True;True;True
604;Ana Carolina Castro;nan;nascimentobruno@da.com;RR;17/09/2000;nan;2024-12-01;3397,98;Bloqueado;False;False;False;False;True;True
605;Carlos Eduardo Monteiro;35081462942;luanada-rosa@ig.com.br;MG;24/09/1948;[INVÁLIDO] 03001787018;2025-06-26;4422,22;Ativo;False;True;False;True;True;True
606;Mariane Costa;10459236725;bernardo77@peixoto.com;MT;23/03/1962;(51) 0300-4159;2024-10-02;4377,47;Bloqueado;False;False;True;True;True;True
607;Ana Beatriz Freitas;nan;marcelacardoso@gmail.com;CE;25/10/1990;(51) 9237-6478;2024-10-10;3693,79;Ativo;False;True;True;False;True;True
608;Luiz Miguel Almeida;nan;wrocha@silva.com;MS;30/05/1949;(51) 3109-2724;2024-12-30;1727,11;Bloqueado;False;False;True;False;True;True
609;Guilherme Costela;39017425652;ana-carolinaoliveira@da.com;PR;04/05/1982;(84) 8845-9366;2025-07-19;1546,35;Inativo;False;False;True;True;True;True
610;Giovanna Correia;47891306575;joao-felipeda-mata@da.br;AP;20/08/1986;(61) 5803-7202;2025-06-28;820,73;Bloqueado;False;False;True;True;True;True
611;Luiz Felipe Moura;24309756107;fernandacorreia@uol.com.br;PE;21/02/1973;[INVÁLIDO] 08002983230;2025-09-18;1596,8;Ativo;False;True;False;True;True;False
612;Cecília Teixeira;37908456200;pereiralucas-gabriel@uol.com.br;RS;16/02/1957;nan;2025-03-27;4877,82;Bloqueado;False;True;False;True;True;True
613;João Felipe Da Rocha;14872690567;portolavinia@ig.com.br;RN;08/02/1961;(50) 0320-4680;2025-08-12;3697,71;Bloqueado;False;True;True;True;True;True
614;Lívia Costa;93750612480;arthurpereira@moreira.org;RS;16/07/1999;[INVÁLIDO] 09002371810;2025-05-22;2834,85;Inativo;False;False;False;True;True;True
615;Diogo Novaes;59260314780;diogo@;RS;22/03/1991;nan;2025-07-20;1117,42;Inativo;False;False;False;True;True;True
616;Luiz Otávio Mendes;nan;castrojoao-pedro@yahoo.com.br;SC;28/12/1958;(11) 3554-0615;2024-10-31;132,29;Bloqueado;False;True;True;False;True;True
617;Pedro Henrique Costa;42890631796;maraujo@hotmail.com;AP;03/03/1965;(11) 7436-1843;2024-10-11;299,12;Bloqueado;False;True;True;True;True;True
618;Lívia Pereira;81046725335;valentina63@azevedo.net;TO;26/01/1968;(84) 7779-8094;2024-11-09;4374,02;Ativo;False;False;True;True;True;True
619;João Guilherme Cunha;90267534116;maria98@silveira.br;TO;03/11/1988;(21) 6322-4095;2024-11-30;3648,46;Inativo;False;False;True;True;True;True
620;Lucas Novaes;42186073978;sarahpeixoto@ig.com.br;PB;26/05/2004;(84) 2291-7758;2025-02-18;4801,27;Inativo;False;True;True;True;True;True
621;Davi Luiz Ramos;21704856949;nataliapinto@silveira.br;AL;03/01/1986;(81) 9131-4677;2024-11-11;946,31;Inativo;False;False;True;True;True;True
622;Maria Julia Martins;40231789696;arthur95@ig.com.br;MA;30/07/2003;(81) 3435-8623;2024-09-17;3960,27;Ativo;False;True;True;True;True;True
623;Joaquim Da Luz;45281069306;stella10@yahoo.com.br;CE;24/04/1989;(61) 5528-1601;2024-12-24;3445,46;Ativo;False;True;True;True;True;True
624;Stella Mendes;79268103559;eda-rosa@moura.org;AM;12/02/1946;(31) 9592-5747;2024-12-08;1304,4;Bloqueado;False;False;True;True;True;True
625;Luiza Barros;54928630700;pedro-miguelporto@martins.br;ES;20/06/1973;(71) 0041-0241;2025-01-02;1612,01;Bloqueado;False;False;True;True;True;True
626;Vinicius Mendes;23614758044;evelyn56@fernandes.br;SC;04/11/1952;(71) 2492-8849;2025-02-07;4682,86;Bloqueado;False;False;True;True;True;True
627;Davi Lucca Silva;82946350142;silvarafael@yahoo.com.br;RS;28/08/1953;(84) 9566-8672;2025-05-10;4003,39;Inativo;False;True;True;True;True;True
628;Nina Barros;51087936268;da-motajuan@ig.com.br;PB;31/11/1985;(84) 1596-9018;2024-08-10;2434,8;Inativo;False;True;True;True;False;True
629;Felipe Peixoto;93062415851;gabriel94@da.com;AP;09/07/1966;(31) 2638-2092;2025-05-13;4763,43;Bloqueado;False;False;True;True;True;True
630;Maria Cardoso;96152734061;fda-cruz@caldeira.com;RJ;28/03/1968;nan;2025-10-28;1754,09;Bloqueado;False;False;False;True;True;False
631;Maria Clara Da Rosa;73042981541;pedro-miguelfreitas@yahoo.com.br;PB;13/11/1971;(11) 4093-9241;2025-10-22;4076,58;Ativo;False;True;True;True;True;False
632;Sarah Almeida;37051429841;ianmoura@yahoo.com.br;ES;30/07/1990;(71) 0332-2321;2025-02-28;576,38;Ativo;False;True;True;True;True;True
633;Eloah Cardoso;213054;eloah@;RO;29/07/1974;(51) 1083-8534;2025-05-10;235,54;Inativo;False;False;True;False;True;True
634;Luna Da Cunha;91862354782;carvalhoisadora@viana.net;SE;01/09/1988;(84) 0907-9927;2024-10-14;472,08;Bloqueado;False;False;True;True;True;True
635;Luiz Henrique Pires;43901286551;da-pazcarlos-eduardo@araujo.br;SC;24/04/1971;(31) 2147-0650;2024-11-13;513,55;Bloqueado;False;False;True;True;True;True
636;Luna Castro;64215980720;leonardofreitas@gmail.com;MT;21/02/2006;nan;2024-12-01;4622,68;Bloqueado;False;True;False;True;True;True
637;Sophia Fernandes;52396071416;wnogueira@mendes.com;AM;23/01/1970;(81) 7322-2174;2025-04-23;2131,98;Bloqueado;False;False;True;True;True;True
638;Augusto Martins;18562973491;teixeirathomas@pires.br;PE;24/02/1972;(50) 0127-1980;2025-07-21;2794,52;Ativo;False;False;True;True;True;True
639;Yago Da Cruz;57380619420;eduardapeixoto@uol.com.br;SP;03/05/1997;(21) 7967-7368;2025-07-02;2048,27;Inativo;False;True;True;True;True;True
640;Breno Costa;nan;mendessabrina@caldeira.br;MA;10/07/1957;(21) 3212-7186;2025-07-03;2468,41;Ativo;False;False;True;False;True;True
641;Isabel Barbosa;81796302422;novaesvitor-hugo@gmail.com;PI;01/06/1974;[INVÁLIDO] 03008496595;2025-05-31;4464,29;Ativo;False;True;False;True;True;True
642;Gabriela Alves;28360597103;samuel07@azevedo.br;PI;15/08/1970;(71) 8986-9404;2025-06-24;1407,02;Bloqueado;True;False;True;True;True;True
643;Samuel Oliveira;75603812435;upires@barbosa.net;RN;04/11/1948;[INVÁLIDO] 03008838294;2025-03-23;4937,87;Bloqueado;False;False;False;True;True;True
644;João Miguel Barros;02861935740;ana-carolina87@gmail.com;AL;07/12/2005;nan;2025-02-28;283,21;Ativo;False;True;False;True;True;True
645;João Guilherme Moreira;nan;carvalhocamila@bol.com.br;PA;12/03/1962;(41) 0603-5705;2025-07-25;3805,65;Bloqueado;False;True;True;False;True;True
646;Nathan Ferreira;38041952615;liviaaragao@bol.com.br;ES;16/06/1993;(41) 8354-3312;2025-01-25;4301,17;Bloqueado;False;True;True;True;True;True
647;Pedro Henrique Ramos;46095328756;maria-fernanda40@barros.br;AL;29/07/1954;(51) 8834-8475;2025-04-14;199,19;Ativo;False;False;True;True;True;True
648;Natália Da Rosa;67910584202;cardosonicolas@correia.com;CE;08/03/1966;(51) 7814-3561;2025-06-04;564,72;Bloqueado;True;False;True;True;True;True
649;Henrique Pereira;28047531905;wporto@bol.com.br;PI;19/03/1975;nan;2024-11-23;2963,4;Inativo;False;True;False;True;True;True
650;Rafael Caldeira;56879201377;lcunha@castro.br;PA;24/12/1947;(61) 7895-7920;2024-12-28;3715,44;Ativo;False;False;True;True;True;True
651;Larissa Silveira;95630482106;rafael08@hotmail.com;RN;20/02/1998;nan;2025-08-02;1188,42;Inativo;False;True;False;True;True;True
652;Alana Cardoso;39825167491;nathanmelo@ig.com.br;PB;31/11/1985;(71) 1902-8571;2024-08-20;4319,58;Bloqueado;False;True;True;True;False;True
653;Murilo Cardoso;592516;anarodrigues@gmail.com;AM;23/07/1982;(11) 1246-7379;2024-11-06;4045,47;Ativo;False;True;True;False;True;True
654;Carlos Eduardo Silva;30681457910;iviana@gmail.com;SE;29/03/2002;(84) 4337-8509;2024-10-06;1024,76;Bloqueado;False;True;True;True;True;True
655;Luiz Felipe Viana;75098143675;benicioduarte@yahoo.com.br;RJ;03/09/1959;(31) 0873-8166;2025-08-01;1144,91;Bloqueado;False;True;True;True;True;True
656;Benício Pires;40987531620;joao-pedrosilva@bol.com.br;MG;23/11/2004;(31) 0095-0801;2025-01-06;1749,64;Ativo;False;True;True;True;True;True
657;Gustavo Henrique Da Luz;61530942870;lucca28@moura.com;RJ;23/05/1985;(11) 2061-5701;2024-10-04;2277,08;Bloqueado;False;False;True;True;True;True
658;Lara Gonçalves;nan;da-costamaria-clara@gmail.com;AL;14/03/1951;(81) 1608-3303;2024-08-19;3716,2;Inativo;False;True;True;False;True;True
659;Brenda Porto;48130695251;alexandre02@ig.com.br;SP;08/12/2005;(11) 0390-4490;2025-05-14;1019,23;Inativo;False;True;True;True;True;True
660;Maria Das Neves;49678350157;helena74@gmail.com;RR;24/01/1962;(81) 9344-5280;2025-07-21;1033,72;Inativo;False;True;True;True;True;True
661;Lavínia Dias;04158397260;luiz-fernandobarros@almeida.br;TO;12/02/1955;nan;2025-09-22;3989,28;Inativo;False;False;False;True;True;False
662;Diego Da Rosa;64018753217;gmoura@gmail.com;RN;29/07/1949;nan;2025-05-12;4021,62;Bloqueado;False;True;False;True;True;True
663;André Da Rosa;857568;marcelasales@gmail.com;PI;30/06/1956;nan;2024-12-16;4338,52;Inativo;False;True;False;False;True;True
664;Thomas Nunes;59480263106;martinsana-carolina@yahoo.com.br;AC;02/09/1980;(41) 1088-3001;2024-11-21;2511,24;Ativo;False;True;True;True;True;True
665;Eloah Dias;71903645875;vianamaria-sophia@yahoo.com.br;RN;06/01/1953;(41) 4158-3483;2025-05-17;4037,3;Inativo;False;True;True;True;True;True
666;Lívia Santos;27163849087;emanuella41@yahoo.com.br;PR;10/09/1968;nan;2025-07-07;1387,25;Inativo;False;True;False;True;True;True
667;Pedro Henrique Oliveira;37915628437;guilhermesouza@da.br;ES;13/12/1987;(11) 1543-6403;2024-11-01;4817,31;Ativo;False;False;True;True;True;True
668;Luiz Gustavo Lopes;97134820696;dr.@;ES;03/12/1976;(51) 9526-4166;2024-10-25;4705,42;Bloqueado;False;False;True;True;True;True
669;Kevin Da Cunha;24375086947;maria-eduarda89@bol.com.br;RO;26/11/1993;(81) 1585-0992;2025-02-13;2683,86;Ativo;False;True;True;True;True;True
670;Miguel Gomes;87159036484;joao-miguel76@hotmail.com;CE;12/08/1981;nan;2025-07-03;1192,59;Ativo;False;True;False;True;True;True
671;Paulo Melo;06452831771;alvesmaria-luiza@silva.org;DF;25/11/1979;(81) 7456-1242;2025-01-01;418,87;Inativo;False;False;True;True;True;True
672;Gustavo Da Cunha;10732584914;bruna78@martins.com;PI;10/12/1981;[INVÁLIDO] 03008116586;2025-05-26;2541,55;Inativo;False;False;False;True;True;True
673;Bruna Fogaça;57406982356;daniel31@porto.com;AM;05/08/1967;(51) 8957-0083;2025-08-07;2228,16;Bloqueado;False;False;True;True;True;True
674;Raul Lopes;41296853764;lucas20@lima.com;DF;31/03/1984;(84) 3005-7198;2024-09-18;4156,49;Ativo;False;False;True;True;True;True
675;Letícia Cardoso;90475132823;uduarte@hotmail.com;CE;16/09/1963;(61) 6029-3459;2025-01-11;4137,31;Inativo;False;True;True;True;True;True
676;Luiz Miguel Fernandes;63295407800;ncaldeira@uol.com.br;RN;12/03/1950;(61) 3590-2352;2025-01-22;4617,1;Bloqueado;False;True;True;True;True;True
677;Enrico Alves;06524173961;yuri41@yahoo.com.br;SC;20/06/1963;nan;2024-11-06;3009,96;Ativo;False;True;False;True;True;True
678;Camila Nunes;10274659352;ana-beatriz06@vieira.br;CE;19/01/1997;(31) 6846-0827;2025-06-15;3374,58;Ativo;False;False;True;True;True;True
679;Ana Costa;18297064549;da-cunhaheloisa@uol.com.br;ES;12/06/1990;(11) 4442-4447;2025-05-25;1048,9;Ativo;False;True;True;True;True;True
680;Stephany Rodrigues;24837590179;pereirasamuel@yahoo.com.br;SP;31/12/1993;(51) 6275-1083;2025-02-15;3096,05;Ativo;False;True;True;True;True;True
681;Arthur Silva;04351978279;arthur@;PI;15/06/1981;[INVÁLIDO] 08002572112;2025-05-10;3572,41;Bloqueado;False;False;False;True;True;True
682;Stella Cardoso;48706293131;davi63@uol.com.br;AP;08/03/1963;(61) 5506-1487;2025-05-09;3039,74;Bloqueado;False;True;True;True;True;True
683;Levi Da Rocha;95271683095;levi@;PB;24/12/1961;(11) 7577-6790;2024-08-10;1867,09;Bloqueado;False;False;True;True;True;True
684;Antônio Aragão;41687902585;barrosandre@hotmail.com;PR;02/09/1994;nan;2024-11-12;2175,99;Inativo;True;True;False;True;True;True
685;Thomas Moura;nan;juliacaldeira@gmail.com;SE;19/09/2004;(21) 9379-5991;2024-09-30;1428,97;Inativo;False;True;True;False;True;True
686;Thiago Da Conceição;57846923056;theocosta@ig.com.br;GO;25/10/1980;(51) 7775-2624;2024-12-14;773,3;Bloqueado;False;True;True;True;True;True
687;Maria Alice Da Rosa;40237985179;joao95@cunha.com;MG;27/04/1992;(21) 6250-1627;2024-12-26;597,8;Inativo;False;False;True;True;True;True
688;Ana Vitória Novaes;30645921815;silveirafrancisco@cavalcanti.com;PI;17/03/1949;(81) 9008-8097;2024-10-04;486,02;Inativo;False;False;True;True;True;True
689;Renan Ferreira;48057319666;das-nevesdavi-lucas@freitas.br;AM;08/09/1945;(11) 1902-1305;2025-03-21;2639,56;Bloqueado;False;False;True;True;True;True
690;Vitor Hugo Da Mota;37590418684;enzo-gabriel73@yahoo.com.br;PE;07/07/1968;(81) 2778-4200;2025-02-19;627,51;Inativo;False;True;True;True;True;True
691;Sarah Costa;38792640150;ana-carolinacardoso@hotmail.com;MA;19/03/1954;(61) 1403-9297;2025-06-09;4776,9;Bloqueado;False;True;True;True;True;True
692;Stella Cavalcanti;752596;almeidaana-julia@da.net;BA;28/10/1951;(51) 9429-6665;2025-06-25;2854,41;Ativo;False;False;True;False;True;True
693;Raul Da Conceição;83472915609;ana-vitoria78@ig.com.br;MG;22/05/1946;(84) 2784-7932;2024-10-27;1290,72;Ativo;False;True;True;True;True;True
694;Ana Beatriz Da Paz;70219463506;pnascimento@gmail.com;PA;12/02/1945;(50) 0900-5326;2024-09-17;3277,24;Ativo;False;True;True;True;True;True
695;Alexia Rodrigues;07863425107;kpeixoto@ramos.br;RN;08/03/2002;(21) 5554-2415;2025-01-09;1849,94;Ativo;True;False;True;True;True;True
696;Raquel Gonçalves;90481753214;otavioramos@gomes.org;RR;30/10/1963;[INVÁLIDO] 03007297510;2025-05-16;2181,85;Inativo;False;False;False;True;True;True
697;Maria Alice Azevedo;60928375102;vitor-hugosilva@yahoo.com.br;RN;17/08/1995;(51) 2630-2009;2025-05-08;3243,18;Ativo;False;True;True;True;True;True
698;Cauã Santos;84137605262;enzo-gabrielgomes@da.com;RN;03/06/1949;(71) 5885-1882;2025-01-05;2625,0;Inativo;False;False;True;True;True;True
699;Yasmin Freitas;51396472819;ddas-neves@silveira.br;PR;30/05/2004;(11) 8089-2233;2025-02-05;4067,87;Inativo;False;False;True;True;True;True
700;Maitê Freitas;nan;isismelo@castro.com;GO;06/12/1998;(21) 7979-5160;2025-07-12;1976,93;Ativo;False;False;True;False;True;True
701;Enzo Gabriel Almeida;35860129777;heitormelo@hotmail.com;RS;31/10/1985;(71) 3864-5888;2025-03-10;4592,2;Ativo;False;True;True;True;True;True
702;Emanuella Castro;nan;maria-juliada-paz@ig.com.br;ES;05/04/1966;(61) 8675-0254;2025-10-12;1986,77;Ativo;False;True;True;False;True;False
703;Bernardo Carvalho;87153946039;gabrielapinto@ig.com.br;MG;25/11/2001;(51) 7132-0078;2025-05-07;4870,13;Inativo;False;True;True;True;True;True
704;Lara Fernandes;65217849355;aragaogustavo@yahoo.com.br;PI;01/05/1965;(61) 8356-3897;2024-11-08;3486,24;Ativo;False;True;True;True;True;True
705;Maysa Pires;38627490538;ana-carolinanovaes@uol.com.br;RS;22/07/1971;(31) 1302-5988;2024-11-20;1518,57;Inativo;False;True;True;True;True;True
706;Maria Correia;85617034235;samuelfogaca@azevedo.net;AL;24/03/1973;(51) 3514-0406;2025-11-02;2258,59;Ativo;False;False;True;True;True;False
707;Isabella Nascimento;07583619475;maria-juliaviana@bol.com.br;PA;03/05/1981;[INVÁLIDO] 08003000606;2025-06-13;4246,11;Bloqueado;False;True;False;True;True;True
708;Benjamin Nascimento;27518940388;benjamin@;SE;27/08/1972;(50) 0311-7450;2024-10-30;4527,26;Inativo;False;False;True;True;True;True
