ID Cliente,Nome Completo,CPF,E-mail,Estado,Data Nascimento,Telefone,Última Compra,Valor Compra,Status Cliente
608,Luiz Miguel Almeida,,wrocha@silva.com,MS,30/05/1949,+55 (051) 3109 2724,2024-12-30,1727.11,Bloqueado
609,Guilherme Costela,390.174.256-52,ana-carolinaoliveira@da.com,PR,04/05/1982,+55 84 8845-9366,2025-07-19,1546.35,Inativo
610,Giovanna Correia,478.913.065-75,joao-felipeda-mata@da.br,AP,20/08/1986,61 5803 7202,2025-06-28,820.73,Bloqueado
611,Luiz Felipe Moura,243.097.561-07,fernandacorreia@uol.com.br,PE,21/02/1973,0800 298 3230,2025-09-18,1596.8,Ativo
612,Cecília Teixeira,379.084.562-00,pereiralucas-gabriel@uol.com.br,RS,16/02/1957,,2025-03-27,4877.82,Bloqueado
613,João Felipe da Rocha,148.726.905-67,portolavinia@ig.com.br,RN,08/02/1961,0500-320-4680,2025-08-12,3697.71,Bloqueado
614,Lívia Costa,937.506.124-80,arthurpereira@moreira.org,RS,16/07/1999,0900 237 1810,2025-05-22,2834.85,Inativo
615,Diogo Novaes,592.603.147-80,diogo@,RS,22/03/1991,,2025-07-20,1117.42,Inativo
616,Luiz Otávio Mendes,,castrojoao-pedro@yahoo.com.br,SC,28/12/1958,(011) 3554-0615,2024-10-31,132.29,Bloqueado
617,Dr. Pedro Henrique Costa,428.906.317-96,maraujo@hotmail.com,AP,03/03/1965,+55 (011) 7436-1843,2024-10-11,299.12,Bloqueado
618,Lívia Pereira,810.467.253-35,valentina63@azevedo.net,TO,26/01/1968,(084) 7779-8094,2024-11-09,4374.02,Ativo
619,João Guilherme Cunha,902.675.341-16,maria98@silveira.br,TO,03/11/1988,21 6322 4095,2024-11-30,3648.46,Inativo
620,Lucas Novaes,421.860.739-78,sarahpeixoto@ig.com.br,PB,26/05/2004,84 2291 7758,2025-02-18,4801.27,Inativo
621,Sr. Davi Luiz Ramos,217.048.569-49,nataliapinto@silveira.br,AL,03/01/1986,+55 (081) 9131-4677,2024-11-11,946.31,Inativo
622,Maria Julia Martins,402.317.896-96,arthur95@ig.com.br,MA,30/07/2003,+55 81 3435-8623,2024-09-17,3960.27,Ativo
623,Joaquim da Luz,452.810.693-06,stella10@yahoo.com.br,CE,24/04/1989,(061) 5528 1601,2024-12-24,3445.46,Ativo
624,STELLA MENDES,792.681.035-59,eda-rosa@moura.org,AM,12/02/1946,(031) 9592-5747,2024-12-08,1304.4,Bloqueado
625,Luiza Barros,549.286.307-00,pedro-miguelporto@martins.br,ES,20/06/1973,71 0041-0241,2025-01-02,1612.01,Bloqueado
626,Vinicius Mendes,236.147.580-44,evelyn56@fernandes.br,SC,04/11/1952,+55 71 2492-8849,2025-02-07,4682.86,Bloqueado
627,Davi Lucca Silva,829.463.501-42,silvarafael@yahoo.com.br,RS,28/08/1953,+55 (084) 9566 8672,2025-05-10,4003.39,Inativo
628,Nina Barros,510.879.362-68,da-motajuan@ig.com.br,PB,31/11/1985,84 1596-9018,2024-08-10,2434.8,Inativo
629,Felipe Peixoto,930.624.158-51,gabriel94@da.com,AP,09/07/1966,(031) 2638-2092,2025-05-13,4763.43,Bloqueado
630,Maria Cardoso,961.527.340-61,fda-cruz@caldeira.com,RJ,28/03/1968,,2025-10-28,1754.09,Bloqueado
631,Maria Clara da Rosa,730.429.815-41,pedro-miguelfreitas@yahoo.com.br,PB,13/11/1971,(011) 4093 9241,2025-10-22,4076.58,Ativo
632,Sarah Almeida,370.514.298-41,ianmoura@yahoo.com.br,ES,30/07/1990,(071) 0332-2321,2025-02-28,576.38,Ativo
633,Eloah Cardoso,213054,eloah@,RO,29/07/1974,+55 (051) 1083-8534,2025-05-10,235.54,Inativo
634,Sra. Luna da Cunha,918.623.547-82,carvalhoisadora@viana.net,SE,01/09/1988,+55 (084) 0907-9927,2024-10-14,472.08,Bloqueado
635,Luiz Henrique Pires,439.012.865-51,da-pazcarlos-eduardo@araujo.br,SC,24/04/1971,+55 31 2147 0650,2024-11-13,513.55,Bloqueado
636,Luna Castro,642.159.807-20,leonardofreitas@gmail.com,MT,21/02/2006,,2024-12-01,4622.68,Bloqueado
637,Srta. Sophia Fernandes,523.960.714-16,wnogueira@mendes.com,AM,23/01/1970,+55 81 7322-2174,2025-04-23,2131.98,Bloqueado
638,Sr. Augusto Martins,185.629.734-91,teixeirathomas@pires.br,PE,24/02/1972,0500 127 1980,2025-07-21,2794.52,Ativo
639,Yago da Cruz,573.806.194-20,eduardapeixoto@uol.com.br,SP,03/05/1997,+55 21 7967-7368,2025-07-02,2048.27,Inativo
640,Breno Costa,,mendessabrina@caldeira.br,MA,10/07/1957,+55 (021) 3212-7186,2025-07-03,2468.41,Ativo
641,Isabel Barbosa,817.963.024-22,novaesvitor-hugo@gmail.com,PI,01/06/1974,0300 849 6595,2025-05-31,4464.29,Ativo
642,Gabriela Alves,283.605.971-03,samuel07@azevedo.br,PI,15/08/1970,+55 71 8986-9404,2025-06-24,1407.02,Bloqueado
643,Samuel Oliveira,756.038.124-35,upires@barbosa.net,RN,04/11/1948,0300 883 8294,2025-03-23,4937.87,Bloqueado
644,João Miguel Barros,028.619.357-40,ana-carolina87@gmail.com,AL,07/12/2005,,2025-02-28,283.21,Ativo
645,João Guilherme Moreira,,carvalhocamila@bol.com.br,PA,12/03/1962,+55 (041) 0603 5705,2025-07-25,3805.65,Bloqueado
646,Nathan Ferreira,380.419.526-15,liviaaragao@bol.com.br,ES,16/06/1993,+55 (041) 8354 3312,2025-01-25,4301.17,Bloqueado
647,PEDRO HENRIQUE RAMOS,460.953.287-56,maria-fernanda40@barros.br,AL,29/07/1954,51 8834 8475,2025-04-14,199.19,Ativo
648,Natália da Rosa,679.105.842-02,cardosonicolas@correia.com,CE,08/03/1966,(051) 7814-3561,2025-06-04,564.72,Bloqueado
649,Dr. Henrique Pereira,280.475.319-05,wporto@bol.com.br,PI,19/03/1975,,2024-11-23,2963.4,Inativo
650,Rafael Caldeira,568.792.013-77,lcunha@castro.br,Pará,24/12/1947,61 7895-7920,2024-12-28,3715.44,Ativo
651,Larissa Silveira,956.304.821-06,rafael08@hotmail.com,RN,20/02/1998,,2025-08-02,1188.42,Inativo
652,Alana Cardoso,398.251.674-91,nathanmelo@ig.com.br,PB,31/11/1985,71 1902-8571,2024-08-20,4319.58,Bloqueado
653,Murilo Cardoso,592516,anarodrigues@gmail.com,AM,23/07/1982,11 1246-7379,2024-11-06,4045.47,Ativo
654,Carlos Eduardo Silva,306.814.579-10,iviana@gmail.com,SE,29/03/2002,+55 84 4337-8509,2024-10-06,1024.76,Bloqueado
655,Luiz Felipe Viana,750.981.436-75,benicioduarte@yahoo.com.br,RJ,03/09/1959,31 0873 8166,2025-08-01,1144.91,Bloqueado
656,Benício Pires,409.875.316-20,joao-pedrosilva@bol.com.br,MG,23/11/2004,+55 31 0095 0801,2025-01-06,1749.64,Ativo
657,Gustavo Henrique da Luz,615.309.428-70,lucca28@moura.com,RJ,23/05/1985,+55 (011) 2061-5701,2024-10-04,2277.08,Bloqueado
658,Lara Gonçalves,,da-costamaria-clara@gmail.com,AL,14/03/1951,+55 81 1608-3303,2024-08-19,3716.2,Inativo
659,Brenda Porto,481.306.952-51,alexandre02@ig.com.br,SP,08/12/2005,+55 (011) 0390-4490,2025-05-14,1019.23,Inativo
660,Maria das Neves,496.783.501-57,helena74@gmail.com,RR,24/01/1962,+55 81 9344 5280,2025-07-21,1033.72,Inativo
661,Lavínia Dias,041.583.972-60,luiz-fernandobarros@almeida.br,TO,12/02/1955,,2025-09-22,3989.28,Inativo
662,Diego da Rosa,640.187.532-17,gmoura@gmail.com,Rio Grande do Norte,29/07/1949,,2025-05-12,4021.62,Bloqueado
663,André da Rosa,857568,marcelasales@gmail.com,Piauí,30/06/1956,,2024-12-16,4338.52,Inativo
664,Thomas Nunes,594.802.631-06,martinsana-carolina@yahoo.com.br,AC,02/09/1980,41 1088 3001,2024-11-21,2511.24,Ativo
665,Eloah Dias,719.036.458-75,vianamaria-sophia@yahoo.com.br,RN,06/01/1953,41 4158-3483,2025-05-17,4037.3,Inativo
666,Lívia Santos,271.638.490-87,emanuella41@yahoo.com.br,PR,10/09/1968,,2025-07-07,1387.25,Inativo
667,Pedro Henrique Oliveira,379.156.284-37,guilhermesouza@da.br,ES,13/12/1987,+55 (011) 1543-6403,2024-11-01,4817.31,Ativo
668,Dr. Luiz Gustavo Lopes,971.348.206-96,dr.@,ES,03/12/1976,+55 (051) 9526 4166,2024-10-25,4705.42,Bloqueado
669,Kevin da Cunha,243.750.869-47,maria-eduarda89@bol.com.br,RO,26/11/1993,+55 81 1585 0992,2025-02-13,2683.86,Ativo
670,Miguel Gomes,871.590.364-84,joao-miguel76@hotmail.com,CE,12/08/1981,,2025-07-03,1192.59,Ativo
671,Paulo Melo,064.528.317-71,alvesmaria-luiza@silva.org,DF,25/11/1979,+55 (081) 7456-1242,2025-01-01,418.87,Inativo
672,Gustavo da Cunha,107.325.849-14,bruna78@martins.com,PI,10/12/1981,0300 811 6586,2025-05-26,2541.55,Inativo
673,Bruna Fogaça,574.069.823-56,daniel31@porto.com,AM,05/08/1967,+55 51 8957 0083,2025-08-07,2228.16,Bloqueado
674,Raul Lopes,412.968.537-64,lucas20@lima.com,DF,31/03/1984,+55 84 3005 7198,2024-09-18,4156.49,Ativo
675,Letícia Cardoso,904.751.328-23,uduarte@hotmail.com,CE,16/09/1963,+55 (061) 6029 3459,2025-01-11,4137.31,Inativo
676,Luiz Miguel Fernandes,632.954.078-00,ncaldeira@uol.com.br,RN,12/03/1950,+55 61 3590 2352,2025-01-22,4617.1,Bloqueado
677,Enrico Alves,065.241.739-61,yuri41@yahoo.com.br,SC,20/06/1963,,2024-11-06,3009.96,Ativo
678,Camila Nunes,102.746.593-52,ana-beatriz06@vieira.br,CE,19/01/1997,31 6846 0827,2025-06-15,3374.58,Ativo
679,Srta. Ana Costa,182.970.645-49,da-cunhaheloisa@uol.com.br,ES,12/06/1990,11 4442 4447,2025-05-25,1048.9,Ativo
680,Stephany Rodrigues,248.375.901-79,pereirasamuel@yahoo.com.br,SP,31/12/1993,51 6275 1083,2025-02-15,3096.05,Ativo
681,Arthur Silva,043.519.782-79,arthur@,PI,15/06/1981,0800 257 2112,2025-05-10,3572.41,Bloqueado
682,Stella Cardoso,487.062.931-31,davi63@uol.com.br,AP,08/03/1963,(061) 5506-1487,2025-05-09,3039.74,Bloqueado
683,Levi da Rocha,952.716.830-95,levi@,PB,24/12/1961,11 7577 6790,2024-08-10,1867.09,Bloqueado
684,ANTÔNIO ARAGÃO,416.879.025-85,barrosandre@hotmail.com,PR,02/09/1994,,2024-11-12,2175.99,Inativo
685,Thomas Moura,,juliacaldeira@gmail.com,SE,19/09/2004,+55 21 9379-5991,2024-09-30,1428.97,Inativo
686,Thiago da Conceição,578.469.230-56,theocosta@ig.com.br,GO,25/10/1980,51 7775 2624,2024-12-14,773.3,Bloqueado
687,Maria Alice da Rosa,402.379.851-79,joao95@cunha.com,MG,27/04/1992,(021) 6250-1627,2024-12-26,597.8,Inativo
688,ANA VITÓRIA NOVAES,306.459.218-15,silveirafrancisco@cavalcanti.com,PI,17/03/1949,(081) 9008-8097,2024-10-04,486.02,Inativo
689,Renan Ferreira,480.573.196-66,das-nevesdavi-lucas@freitas.br,AM,08/09/1945,(011) 1902-1305,2025-03-21,2639.56,Bloqueado
690,Vitor Hugo da Mota,375.904.186-84,enzo-gabriel73@yahoo.com.br,PE,07/07/1968,(081) 2778 4200,2025-02-19,627.51,Inativo
691,Sarah Costa,387.926.401-50,ana-carolinacardoso@hotmail.com,MA,19/03/1954,+55 (061) 1403 9297,2025-06-09,4776.9,Bloqueado
692,Stella Cavalcanti,752596,almeidaana-julia@da.net,BA,28/10/1951,+55 51 9429 6665,2025-06-25,2854.41,Ativo
693,Raul da Conceição,834.729.156-09,ana-vitoria78@ig.com.br,MG,22/05/1946,+55 (084) 2784-7932,2024-10-27,1290.72,Ativo
694,Ana Beatriz da Paz,702.194.635-06,pnascimento@gmail.com,PA,12/02/1945,0500-900-5326,2024-09-17,3277.24,Ativo
695,Srta. Alexia Rodrigues,078.634.251-07,kpeixoto@ramos.br,RN,08/03/2002,(021) 5554 2415,2025-01-09,1849.94,Ativo
696,Sra. Raquel Gonçalves,904.817.532-14,otavioramos@gomes.org,RR,30/10/1963,0300 729 7510,2025-05-16,2181.85,Inativo
697,Maria Alice Azevedo,609.283.751-02,vitor-hugosilva@yahoo.com.br,RN,17/08/1995,+55 51 2630 2009,2025-05-08,3243.18,Ativo
698,Dr. Cauã Santos,841.376.052-62,enzo-gabrielgomes@da.com,RN,03/06/1949,71 5885 1882,2025-01-05,2625.0,Inativo
699,Yasmin Freitas,513.964.728-19,ddas-neves@silveira.br,PR,30/05/2004,(011) 8089-2233,2025-02-05,4067.87,Inativo
700,Maitê Freitas,,isismelo@castro.com,GO,06/12/1998,21 7979 5160,2025-07-12,1976.93,Ativo
701,Enzo Gabriel Almeida,358.601.297-77,heitormelo@hotmail.com,RS,31/10/1985,+55 71 3864 5888,2025-03-10,4592.2,Ativo
702,Emanuella Castro,,maria-juliada-paz@ig.com.br,ES,05/04/1966,(061) 8675-0254,2025-10-12,1986.77,Ativo
703,Bernardo Carvalho,871.539.460-39,gabrielapinto@ig.com.br,MG,25/11/2001,+55 51 7132 0078,2025-05-07,4870.13,Inativo
704,Lara Fernandes,652.178.493-55,aragaogustavo@yahoo.com.br,PI,01/05/1965,61 8356 3897,2024-11-08,3486.24,Ativo
705,Maysa Pires,386.274.905-38,ana-carolinanovaes@uol.com.br,RS,22/07/1971,+55 31 1302 5988,2024-11-20,1518.57,Inativo
706,Maria Correia,856.170.342-35,samuelfogaca@azevedo.net,AL,24/03/1973,+55 51 3514 0406,2025-11-02,2258.59,Ativo
707,Isabella Nascimento,075.836.194-75,maria-juliaviana@bol.com.br,Pará,03/05/1981,0800 300 0606,2025-06-13,4246.11,Bloqueado
708,Benjamin Nascimento,275.189.403-88,benjamin@,SE,27/08/1972,0500 311 7450,2024-10-30,4527.26,Inativo
709,Nina da Mota,,nina@,TO,16/11/1948,0800-231-5549,2025-03-30,4447.92,Ativo
710,Raul Rodrigues,156.897.034-00,melogabrielly@peixoto.com,Ceará,03/11/1977,+55 (084) 6306-7543,2025-06-13,1175.87,Ativo
711,Pedro Henrique Araújo,198.037.524-05,isaac90@ig.com.br,RJ,10/06/1966,(081) 9967-5953,2024-10-06,1964.05,Inativo
712,Arthur Oliveira,352.867.419-91,mouralucas@pinto.br,BA,05/07/1970,21 6734 4975,2025-06-21,3751.29,Bloqueado
713,Benício Aragão,786.492.035-74,lauraalmeida@yahoo.com.br,TO,05/09/1956,84 4433-9233,2025-07-02,2793.02,Ativo
714,Felipe Ramos,190.846.273-69,marcos-vinicius76@alves.net,AL,31/07/1974,0800-617-2847,2025-02-14,587.57,Ativo
715,Joana da Cruz,916.754.283-28,kporto@bol.com.br,PE,08/11/1982,+55 51 6909 6083,2024-09-20,772.87,Bloqueado
716,Levi Nunes,593.841.607-84,qda-rocha@oliveira.com,AL,10/12/1959,21 6646-6843,2025-04-29,4873.81,Bloqueado
717,Laura Carvalho,091.426.853-89,maria-luizada-rocha@gmail.com,CE,27/05/1980,,2024-11-23,1820.96,Bloqueado
718,Matheus Santos,450.617.839-48,santosvalentina@uol.com.br,MA,16/02/1978,+55 (051) 6477-8073,2025-04-11,4246.0,Inativo
719,Rodrigo da Rocha,975365,castrorafaela@hotmail.com,SE,23/02/1996,,2025-01-30,3779.13,Inativo
720,Murilo Alves,897.512.306-59,iancosta@gomes.br,ES,16/01/1952,51 6053 8320,2024-10-31,4492.36,Bloqueado
721,Igor Pires,252656,ryanfogaca@ig.com.br,GO,03/05/1995,,2025-03-03,2020.22,Ativo
722,Isabella Azevedo,772625,correiayuri@yahoo.com.br,AC,23/06/1954,+55 41 1333 9169,2025-07-09,4381.55,Inativo
723,Pietro Nunes,029.418.763-40,tcardoso@peixoto.com,CE,24/10/1969,(011) 0939 2668,2025-07-27,4503.04,Bloqueado
724,Dra. Bianca Porto,825.970.143-04,emanuellyvieira@fogaca.com,AC,26/03/1971,(071) 2027 9015,2024-09-19,4440.62,Bloqueado
725,Kamilly Dias,807.521.946-58,kamilly@,RJ,06/06/1956,+55 84 2971-9587,2025-05-31,4959.78,Inativo
726,Srta. Bianca Cardoso,243.085.197-05,clarice33@moraes.br,MG,11/06/1969,+55 21 5083 7307,2025-08-08,1308.28,Inativo
727,Dr. Levi Peixoto,186.259.730-86,cavalcantijoao-gabriel@goncalves.com,SE,05/07/1947,11 0740-5077,2025-08-14,3261.79,Ativo
728,Emanuel Costela,455446,gramos@yahoo.com.br,PR,28/03/1999,(041) 8979 2729,2025-02-08,3146.17,Bloqueado
729,Davi Lucas Azevedo,901.243.786-50,wda-cunha@campos.net,PA,09/12/1995,,2025-03-12,3692.81,Ativo
730,João Lucas Ribeiro,476.059.138-93,lucas06@porto.br,SP,14/02/1981,71 6642-4793,2025-06-21,329.72,Ativo
731,Dr. Francisco da Mota,386.524.910-89,levisales@campos.br,SE,01/03/1961,31 9975-7976,2025-05-19,2504.16,Inativo
732,Felipe Novaes,781.509.634-48,peixotoluiz-fernando@ig.com.br,PB,25/04/1991,+55 71 7653 2731,2025-03-11,2299.41,Bloqueado
733,Marcos Vinicius da Luz,597.862.013-02,stephanyda-cruz@ferreira.br,Alagoas,14/01/1945,+55 61 8750-8433,2025-03-29,611.45,Inativo
734,Ana Cunha,732.105.946-43,cauamoraes@ig.com.br,RS,18/07/2003,+55 21 3002-0081,2024-12-24,159.33,Ativo
735,João Vitor Teixeira,419987,camila83@bol.com.br,RR,13/06/1996,(011) 5565 6796,2025-05-25,1756.27,Ativo
736,Giovanna Freitas,647.951.083-66,carvalhodaniel@moura.br,AL,29/09/1973,11 5193-8091,2025-04-21,3814.52,Bloqueado
737,Thales Barros,760.914.823-78,maria-luiza22@pinto.net,RO,30/06/1989,0900 012 5432,2025-01-23,1948.43,Inativo
738,Eduardo Jesus,,luiz-otavio85@novaes.com,PI,16/06/1974,,2024-11-24,143.52,Bloqueado
739,João Lucas Costa,629.340.587-00,ana-carolina05@uol.com.br,AL,16/07/1979,(061) 9048 1063,2025-07-23,283.31,Bloqueado
740,Vinicius Farias,786.452.103-71,vinicius@,GO,24/01/1964,+55 41 9659 9728,2024-10-07,1044.91,Bloqueado
741,Stella Dias,361.529.048-89,maria-eduardasales@da.com,DF,30/11/2004,71 7318-7889,2024-09-21,1712.98,Ativo
742,João Felipe Melo,925.437.680-92,isadoramoura@bol.com.br,PR,02/03/1986,+55 (051) 3154 4656,2025-01-11,1292.66,Ativo
743,Thomas Sales,859.413.206-98,almeidadavi-luiz@gmail.com,AM,22/07/1977,+55 (021) 5971 4870,2024-12-27,511.75,Ativo
744,Dr. Luiz Henrique Sales,152.748.390-88,juliarezende@campos.net,RO,26/08/1962,(071) 9471-6435,2024-12-17,2475.04,Bloqueado
745,Sr. Vitor Hugo Correia,471.298.530-50,joao-pedro09@hotmail.com,PI,19/01/1973,+55 (011) 2462 4515,2024-12-06,4433.06,Inativo
746,Srta. Letícia Mendes,809.147.532-23,bda-cruz@costa.com,MA,11/12/1987,+55 11 1420-1294,2024-11-13,4234.46,Bloqueado
747,Kaique Ramos,346.807.195-75,scavalcanti@cardoso.com,AP,24/06/1955,71 0020-5999,2025-04-30,2269.68,Ativo
748,Breno Ramos,350.176.829-02,lucas-gabriel23@freitas.br,RN,07/04/1987,+55 81 7245-6488,2025-01-17,1269.43,Bloqueado
749,Sra. Ana Júlia Barros,345.986.017-01,sabrina61@silveira.org,RS,14/04/1971,+55 (084) 9395 8460,2024-08-19,1517.18,Inativo
750,Murilo Teixeira,479.185.026-20,qmoreira@da.org,PR,20/04/1996,+55 84 5360-2715,2024-09-06,4421.98,Inativo
751,Benício da Conceição,864.297.035-92,onunes@silveira.org,MT,13/10/1947,(061) 1315-5896,2025-08-07,1655.72,Bloqueado
752,Eduarda Lopes,076.824.513-35,eduarda@,Piauí,15/11/1978,(051) 1216-1815,2025-03-04,2455.1,Inativo
753,Anthony Fernandes,480.297.136-22,zramos@rodrigues.net,Rio de Janeiro,17/02/2007,+55 (071) 7447-7450,2025-06-15,1777.91,Inativo
754,Dr. Eduardo Lima,195.836.472-09,da-conceicaobeatriz@martins.br,PA,31/11/1985,31 0801-8314,2024-09-25,2234.0,Ativo
755,Isis Gomes,239.067.148-96,luiz-miguelgoncalves@teixeira.net,GO,16/07/2006,+55 84 9881-0757,2024-12-09,1121.32,Inativo
756,Dra. Pietra Ribeiro,,joao-guilherme87@rezende.com,MG,28/10/1959,,2024-11-27,3199.41,Ativo
757,Luiz Otávio da Costa,320.147.659-52,sramos@viana.org,PE,05/12/1995,+55 (031) 5843-1095,2025-08-09,345.5,Ativo
758,Dra. Clara Fogaça,098.735.146-00,gabrielapires@barbosa.org,PE,19/08/1988,+55 71 8470 6510,2024-12-30,135.13,Bloqueado
759,Lucca Cardoso,791.234.560-43,da-conceicaolara@aragao.com,Espírito Santo,30/12/2003,0500-518-0998,2025-06-14,4272.22,Inativo
760,Dr. Yuri Pires,702.315.984-32,laura70@barbosa.br,BA,17/06/2002,+55 (041) 2622 3114,2024-09-02,1138.25,Inativo
761,Ana Laura Azevedo,612.089.543-42,da-cruzisabel@da.net,ES,31/07/1966,+55 (081) 2551 1408,2025-08-07,1143.63,Bloqueado
762,Sra. Catarina Costela,,lgomes@uol.com.br,AP,19/03/1986,+55 61 4588-2244,2024-10-19,2410.23,Ativo
763,Lucas Campos,038.197.562-21,azevedoraul@freitas.br,AP,05/09/1991,+55 41 1034 5076,2025-03-10,1681.27,Ativo
764,Eduardo da Rocha,970.514.268-85,luiza42@nogueira.com,MA,25/10/1991,,2025-04-28,186.05,Inativo
765,Thiago Azevedo,278.139.560-95,knogueira@uol.com.br,PI,12/12/1947,(071) 3816 3439,2024-12-03,527.1,Ativo
766,Bryan Peixoto,057.129.348-41,julianacunha@silveira.br,RS,08/05/1967,11 2437 0916,2025-02-08,72.82,Inativo
767,Brenda Oliveira,267.913.845-73,mmendes@bol.com.br,SE,22/03/1995,,2025-03-26,2947.31,Ativo
768,Isabelly da Rosa,827.149.356-64,ana-beatriz73@gmail.com,RS,28/01/1995,0900-259-2686,2025-03-20,2116.61,Bloqueado
769,Sr. Pedro Peixoto,951.623.847-55,sr.@,RJ,08/10/1986,(081) 7578 9157,2025-02-27,1801.56,Bloqueado
770,Stella Pinto,106.794.253-06,barbaranovaes@da.com,PE,03/03/1960,,2024-12-16,3397.94,Ativo
771,Sr. Yuri Moura,296.378.540-29,gcardoso@goncalves.com,SE,18/12/1944,51 5221 6632,2025-03-28,360.65,Ativo
772,Ana Vitória das Neves,036.281.549-60,carolina49@mendes.net,ES,09/02/1974,71 0702 6581,2025-06-29,2105.1,Ativo
773,Bianca Almeida,862.149.053-60,da-luzalexandre@gmail.com,TO,18/11/1966,+55 11 6121 3763,2024-09-07,1081.43,Inativo
774,Alícia Sales,401.267.359-99,sabrina18@hotmail.com,CE,07/02/1985,71 9427 5857,2025-01-17,387.18,Ativo
775,Marcela Silva,945.612.307-34,nathan44@uol.com.br,SE,19/02/2006,0900-892-5600,2025-04-06,1434.82,Ativo
776,Calebe Silva,764.810.352-44,nicolas10@rodrigues.com,MT,26/12/1977,+55 (071) 3410 8306,2024-11-14,124.55,Bloqueado
777,Vicente Gonçalves,421.906.873-22,fariasana-julia@bol.com.br,MA,04/07/1961,51 5413 1310,2025-01-28,873.37,Bloqueado
778,Lara Cavalcanti,582.971.634-82,joao-pedro68@yahoo.com.br,SC,30/09/1972,+55 (051) 6277-0347,2024-12-28,974.57,Inativo
779,Lorenzo Silva,019.543.876-01,danielaraujo@pinto.br,AM,10/03/1998,+55 51 0986 0641,2025-01-16,1485.03,Ativo
780,Cecília Moraes,,kcosta@cavalcanti.br,MA,02/03/1984,(021) 1884-3739,2025-05-08,1062.0,Ativo
781,Alice Novaes,650.143.978-75,tcardoso@yahoo.com.br,GO,27/12/1992,(051) 0072-8540,2025-05-23,2604.08,Ativo
782,Sr. Cauê Ferreira,760.349.258-00,icosta@da.org,PI,18/06/1997,41 5567-5180,2024-12-29,2928.23,Ativo
783,Clarice Moreira,602.378.451-80,larissacardoso@ig.com.br,AM,01/03/1994,+55 61 0311-6133,2024-11-15,4215.31,Inativo
784,Heitor Dias,659.037.412-07,da-rosaotavio@freitas.com,PI,16/09/2000,+55 (011) 7028 8972,2024-09-10,2141.99,Inativo
785,Ana Laura Viana,721.960.584-67,davi-lucca17@gmail.com,Maranhão,02/05/1960,(021) 1838-0867,2024-09-21,4509.35,Inativo
786,Maria Sophia Rocha,468.932.751-37,gomescalebe@gmail.com,AL,01/11/1945,,2025-09-25,1017.53,Ativo
787,Raquel Ferreira,062.178.953-40,tcosta@yahoo.com.br,AP,18/05/1973,(031) 0094 9922,2025-05-30,4277.9,Bloqueado
788,Sophie da Costa,414021,juliateixeira@yahoo.com.br,DF,24/10/1988,0800-255-3762,2024-09-19,3793.87,Ativo
789,Alícia Duarte,327.061.594-99,xbarbosa@hotmail.com,MG,17/04/1994,+55 51 6628 2241,2025-06-15,2588.81,Bloqueado
790,Ana Vitória Azevedo,321.054.789-05,carolinefarias@gmail.com,MG,03/07/1977,+55 31 0870-0509,2024-11-28,1063.73,Inativo
791,Larissa Alves,,pfernandes@hotmail.com,MG,11/07/1973,+55 (084) 3620-2841,2025-01-17,3301.06,Inativo
792,Melissa da Cruz,463.089.521-33,raul09@yahoo.com.br,AM,04/06/1978,31 5215 4617,2025-10-25,3931.08,Ativo
793,Maria Eduarda Dias,415.938.672-55,bruno90@gmail.com,ES,03/04/1993,81 7235 0506,2024-11-12,1036.94,Inativo
794,Laís Silva,735.614.089-66,isabelly63@moura.br,CE,08/11/2003,0300 863 3154,2025-01-04,3380.93,Ativo
795,BRUNO DA COSTA,324.750.189-41,leticiasales@bol.com.br,AP,20/08/1963,11 3504 7089,2025-08-10,3304.66,Ativo
796,João Felipe Rezende,442645,sabrinaviana@gomes.br,SP,17/07/1961,,2024-10-19,2401.69,Ativo
797,Julia Campos,394.158.602-51,zgoncalves@da.br,ES,24/09/1976,+55 81 9541 6704,2024-11-10,2883.96,Inativo
798,Mariana Campos,865.240.193-42,fernandoalmeida@barros.br,Bahia,10/11/1964,,2025-02-28,4041.68,Bloqueado
799,Gustavo Campos,152.067.934-34,da-pazkevin@melo.br,Rondônia,02/08/2003,+55 41 7161-5290,2025-06-14,1746.97,Bloqueado
800,Emilly Moreira,250.398.761-30,maria-eduarda62@das.br,RS,12/06/1972,0300 104 4277,2024-08-21,1935.63,Bloqueado
801,Dr. Vicente Ramos,475.682.903-10,carvalhovalentina@uol.com.br,AC,03/08/1978,31 3999-2758,2025-04-03,1473.61,Ativo
802,Maria Vitória da Mata,819.576.203-40,mendesemanuelly@uol.com.br,SE,18/01/1958,+55 (031) 1036-6913,2024-11-30,544.02,Inativo
803,Bruna Fogaça,062.153.947-34,bruna@,Piauí,18/06/1961,+55 81 1583-7419,2024-09-11,1731.42,Inativo
804,Laura Costa,220253,miguelribeiro@gmail.com,RN,30/07/1946,61 6324 9697,2024-11-05,431.09,Bloqueado
805,Calebe da Luz,540.893.612-06,maria-alicemoreira@teixeira.br,SP,11/09/1958,,2025-08-01,1484.84,Bloqueado
806,Ana Jesus,740.568.219-76,ana@,TO,24/05/1985,81 4180-7998,2024-12-25,4465.58,Bloqueado
807,Pietro Barbosa,560.189.273-30,rafaela08@hotmail.com,BA,18/04/1990,+55 51 3222 2525,2025-06-15,1555.45,Ativo
808,João Gabriel da Costa,,apires@da.br,AM,11/05/1967,(084) 1744 8231,2025-06-05,99.87,Ativo
